"year","player","max(DM)","avg(DM)","min(DM)"
2007,"Andy Murray",2.78260869565217,1.55577690069374,0.921052631578947
2007,"Andy Roddick",2.34782608695652,1.2657531628999,0.454545454545455
2007,"Arnaud Clement",1.14705882352941,0.871148459383754,0.595238095238095
2007,"Benjamin Becker",0.903225806451613,0.903225806451613,0.903225806451613
2007,"Bjorn Phau",0.625,0.625,0.625
2007,"Bobby Reynolds",0.75,0.75,0.75
2007,"Brian Wilson",0.75,0.75,0.75
2007,"Carlos Moya",0.523809523809524,0.523809523809524,0.523809523809524
2007,"Chris Guccione",0.727272727272727,0.727272727272727,0.727272727272727
2007,"Christophe Rochus",0.2,0.2,0.2
2007,"Danai Udomchoke",1.275,1.09412366912367,0.818181818181818
2007,"Daniele Bracciali",0.638888888888889,0.638888888888889,0.638888888888889
2007,"David Ferrer",1.4,1.14419703103914,0.894736842105263
2007,"David Nalbandian",1.43478260869565,1.13206196524341,0.767441860465116
2007,"Dmitry Tursunov",1.54166666666667,1.09424603174603,0.428571428571429
2007,"Dominik Hrbaty",1.30555555555556,1.00172975172975,0.571428571428571
2007,"Dudi Sela",1.38888888888889,1.17063492063492,0.952380952380952
2007,"Evgeny Korolev",0.851851851851852,0.851851851851852,0.851851851851852
2007,"Fabrice Santoro",1.68,1.27500227998176,0.674418604651163
2007,"Feliciano Lopez",1.33333333333333,0.982993197278912,0.63265306122449
2007,"Fernando Gonzalez",2.31818181818182,1.30611187519981,0.5
2007,"Fernando Verdasco",0.836734693877551,0.835034013605442,0.833333333333333
2007,"Filippo Volandri",0.843137254901961,0.843137254901961,0.843137254901961
2007,"Florent Serra",1.26470588235294,0.911422708618331,0.558139534883721
2007,"Florian Mayer",1.16666666666667,1.00056834327934,0.717391304347826
2007,"Frank Dancevic",1.46428571428571,1.20582706766917,0.947368421052632
2007,"Gael Monfils",1.56521739130435,1.09348160461628,0.634146341463415
2007,"Gaston Gaudio",0.6,0.6,0.6
2007,"Gilles Muller",1.66666666666667,1.15248226950355,0.638297872340426
2007,"Gilles Simon",0.592592592592593,0.592592592592593,0.592592592592593
2007,"Go Soeda",0.478260869565217,0.478260869565217,0.478260869565217
2007,"Guillermo Garcia-Lopez",1.05263157894737,0.944920440636475,0.837209302325581
2007,"Hyung-Taik Lee",0.451612903225806,0.451612903225806,0.451612903225806
2007,"Igor Andreev",0.666666666666667,0.666666666666667,0.666666666666667
2007,"Igor Kunitsyn",0.68,0.68,0.68
2007,"Ilija Bozoljac",2.19047619047619,1.31475029036005,0.439024390243902
2007,"Ivan Ljubicic",1,1,1
2007,"Ivo Karlovic",1.4,1.4,1.4
2007,"James Blake",1.90909090909091,1.52067789968652,0.775
2007,"Jan Hajek",0.25,0.25,0.25
2007,"Janko Tipsarevic",0.837209302325581,0.837209302325581,0.837209302325581
2007,"Jarkko Nieminen",1.04761904761905,0.95970695970696,0.871794871794872
2007,"Jiri Vanek",0.765957446808511,0.765957446808511,0.765957446808511
2007,"Jo-Wilfried Tsonga",0.787878787878788,0.787878787878788,0.787878787878788
2007,"Joachim Johansson",0.95,0.95,0.95
2007,"Jonas Bjorkman",1.41176470588235,0.979467258601554,0.547169811320755
2007,"Jose Acasuso",0.846153846153846,0.846153846153846,0.846153846153846
2007,"Juan Carlos Ferrero",4,2.42045454545455,0.840909090909091
2007,"Juan Ignacio Chela",1.28125,1.06113695478191,0.755102040816326
2007,"Juan Martin Del Potro",1.92307692307692,1.39397089397089,0.864864864864865
2007,"Juan Monaco",0.787234042553192,0.787234042553192,0.787234042553192
2007,"Julien Benneteau",0.821428571428571,0.821428571428571,0.821428571428571
2007,"Jurgen Melzer",0.714285714285714,0.678571428571429,0.642857142857143
2007,"Kevin Kim",0.829787234042553,0.829787234042553,0.829787234042553
2007,"Kristian Pless",0.866666666666667,0.866666666666667,0.866666666666667
2007,"Kristof Vliegen",0.804878048780488,0.804878048780488,0.804878048780488
2007,"Lleyton Hewitt",1.23529411764706,0.999388915457782,0.707317073170732
2007,"Luis Horna",1.02857142857143,1.02857142857143,1.02857142857143
2007,"Lukas Dlouhy",1.13157894736842,1.06578947368421,1
2007,"Lukas Lacko",0.717948717948718,0.717948717948718,0.717948717948718
2007,"Marat Safin",1.10714285714286,1.00733590733591,0.864864864864865
2007,"Marc Gicquel",1.34285714285714,1.04642857142857,0.75
2007,"Marco Chiudinelli",0.948717948717949,0.948717948717949,0.948717948717949
2007,"Marcos Baghdatis",1.15789473684211,1.04144736842105,0.925
2007,"Mardy Fish",Inf,Inf,0.425925925925926
2007,"Marin Cilic",0.456521739130435,0.456521739130435,0.456521739130435
2007,"Mario Ancic",2.09090909090909,1.50077386770935,0.967741935483871
2007,"Martin Vassallo Arguello",0.784313725490196,0.784313725490196,0.784313725490196
2007,"Max Mirnyi",0.972222222222222,0.867063492063492,0.761904761904762
2007,"Michael Berrer",0.875,0.875,0.875
2007,"Michael Llodra",0.326530612244898,0.326530612244898,0.326530612244898
2007,"Michael Russell",0.80952380952381,0.80952380952381,0.80952380952381
2007,"Mikhail Youzhny",1.23076923076923,1.00288461538462,0.775
2007,"Mischa Zverev",1.14285714285714,0.957792207792208,0.772727272727273
2007,"Nicolas Almagro",0.837837837837838,0.837837837837838,0.837837837837838
2007,"Nicolas Devilder",0.790697674418605,0.790697674418605,0.790697674418605
2007,"Nicolas Lapentti",1.30555555555556,1.00126262626263,0.696969696969697
2007,"Nicolas Mahut",1.27027027027027,1.09459459459459,0.918918918918919
2007,"Nicolas Massu",0.431034482758621,0.431034482758621,0.431034482758621
2007,"Nikolay Davydenko",1.56666666666667,1.34659571240773,0.925
2007,"Novak Djokovic",2.32,1.41960573476703,0.555555555555556
2007,"Olivier Patience",0.708333333333333,0.708333333333333,0.708333333333333
2007,"Olivier Rochus",1.375,1.1375,0.9
2007,"Paradorn Srichaphan",0.72,0.72,0.72
2007,"Paul Capdeville",1.21739130434783,0.942028985507246,0.666666666666667
2007,"Paul Goldstein",0.954545454545455,0.954545454545455,0.954545454545455
2007,"Paul-Henri Mathieu",1.2,1.2,1.2
2007,"Peter Luczak",0.837837837837838,0.837837837837838,0.837837837837838
2007,"Philipp Kohlschreiber",1.24242424242424,1.03232323232323,0.822222222222222
2007,"Potito Starace",0.780487804878049,0.780487804878049,0.780487804878049
2007,"Radek Stepanek",3.0625,1.64962121212121,0.886363636363636
2007,"Rafael Nadal",1.96296296296296,1.32336330836331,0.775
2007,"Rainer Schuettler",0.863636363636364,0.863636363636364,0.863636363636364
2007,"Richard Gasquet",2.22727272727273,1.43048740822422,0.731707317073171
2007,"Robby Ginepri",1.29411764705882,1.03247404390552,0.609756097560976
2007,"Robert Kendrick",0.634146341463415,0.634146341463415,0.634146341463415
2007,"Robert Smeets",1.39285714285714,1.04749240121581,0.702127659574468
2007,"Robin Soderling",0.894736842105263,0.894736842105263,0.894736842105263
2007,"Roger Federer",2.2,1.73459303025488,1.29032258064516
2007,"Ruben Ramirez-Hidalgo",0.530612244897959,0.530612244897959,0.530612244897959
2007,"Sam Querrey",1.79166666666667,1.21045986177565,0.657894736842105
2007,"Sebastien Grosjean",5,2.33161068044789,0.883720930232558
2007,"Sergio Roitman",0.659574468085106,0.659574468085106,0.659574468085106
2007,"Simon Greul",0.782608695652174,0.782608695652174,0.782608695652174
2007,"Stanislas Wawrinka",1.5,1.07152072246412,0.509433962264151
2007,"Stefan Koubek",0.945945945945946,0.945945945945946,0.945945945945946
2007,"Teimuraz Gabashvili",0.883720930232558,0.883720930232558,0.883720930232558
2007,"Thomas Johansson",1.05405405405405,0.884169884169884,0.714285714285714
2007,"Tomas Berdych",2.33333333333333,1.69418488016049,0.804878048780488
2007,"Tommy Haas",2.27777777777778,1.43120018414136,0.431372549019608
2007,"Tommy Robredo",1.88461538461538,1.40579305328241,0.702127659574468
2007,"Victor Hanescu",0.682926829268293,0.682926829268293,0.682926829268293
2007,"Vince Spadea",1.5,1.19318181818182,0.886363636363636
2007,"Wayne Arthurs",1.24137931034483,0.766174055829228,0
2007,"Xavier Malisse",0.871794871794872,0.871794871794872,0.871794871794872
2007,"Yen-Hsun Lu",1.27777777777778,1.04513888888889,0.8125
2007,"Zack Fleishman",1.04878048780488,0.927168021680217,0.805555555555556
2008,"Agustin Calleri",1.18518518518519,1.07646356033453,0.967741935483871
2008,"Albert Montanes",0.934782608695652,0.934782608695652,0.934782608695652
2008,"Alejandro Falla",1.13513513513514,0.996138996138996,0.857142857142857
2008,"Alun Jones",1.06976744186047,0.922383720930233,0.775
2008,"Amer Delic",1.33333333333333,1.13888888888889,0.944444444444444
2008,"Andreas Seppi",1.625,1.27195945945946,0.918918918918919
2008,"Andrei Pavel",0.756756756756757,0.756756756756757,0.756756756756757
2008,"Andy Murray",1,1,1
2008,"Andy Roddick",1.77777777777778,1.62222222222222,1.46666666666667
2008,"Arnaud Clement",0.837209302325581,0.837209302325581,0.837209302325581
2008,"Benjamin Becker",0.6,0.6,0.6
2008,"Bobby Reynolds",0.921052631578947,0.921052631578947,0.921052631578947
2008,"Boris Pashanski",0.755555555555556,0.755555555555556,0.755555555555556
2008,"Brydan Klein",0.785714285714286,0.785714285714286,0.785714285714286
2008,"Carlos Berlocq",0.775510204081633,0.775510204081633,0.775510204081633
2008,"Carlos Moya",0.948717948717949,0.948717948717949,0.948717948717949
2008,"Chris Guccione",0.774193548387097,0.774193548387097,0.774193548387097
2008,"David Ferrer",2.32,1.41558209062798,0.673469387755102
2008,"David Nalbandian",1.96,1.2950566893424,0.591836734693878
2008,"Denis Gremelmayr",1.07894736842105,1.07793522267206,1.07692307692308
2008,"Denis Istomin",1.26666666666667,1.01705426356589,0.767441860465116
2008,"Diego Hartfield",0.431034482758621,0.431034482758621,0.431034482758621
2008,"Dmitry Tursunov",1.2,1.02857142857143,0.857142857142857
2008,"Donald Young",0.780487804878049,0.780487804878049,0.780487804878049
2008,"Dudi Sela",1.46875,1.12911184210526,0.789473684210526
2008,"Edouard Roger-Vasselin",0.431034482758621,0.431034482758621,0.431034482758621
2008,"Ernests Gulbis",0.652173913043478,0.652173913043478,0.652173913043478
2008,"Evgeny Korolev",1.75862068965517,1.17199327165685,0.585365853658537
2008,"Fabio Fognini",0.846153846153846,0.846153846153846,0.846153846153846
2008,"Fabrice Santoro",1.68,1.03827586206897,0.396551724137931
2008,"Feliciano Lopez",1.25,0.811274509803922,0.372549019607843
2008,"Fernando Gonzalez",1.68,1.14652482269504,0.659574468085106
2008,"Fernando Verdasco",1.55555555555556,1.19444444444444,0.833333333333333
2008,"Filippo Volandri",0.717391304347826,0.717391304347826,0.717391304347826
2008,"Florent Serra",1.34375,0.946875,0.55
2008,"Florian Mayer",0.744186046511628,0.744186046511628,0.744186046511628
2008,"Frank Dancevic",0.842105263157895,0.842105263157895,0.842105263157895
2008,"Gilles Simon",1.63333333333333,1.12857142857143,0.666666666666667
2008,"Guillermo Garcia-Lopez",1.175,0.986229314420804,0.617021276595745
2008,"Harel Levy",0.615384615384615,0.615384615384615,0.615384615384615
2008,"Hyung-Taik Lee",1.29166666666667,1.10037878787879,0.909090909090909
2008,"Igor Andreev",1.32142857142857,1.14221364221364,0.783783783783784
2008,"Ivan Ljubicic",0.767441860465116,0.767441860465116,0.767441860465116
2008,"Ivo Karlovic",1.26666666666667,0.977146464646465,0.477272727272727
2008,"Ivo Minar",0.853658536585366,0.853658536585366,0.853658536585366
2008,"James Blake",1.92307692307692,1.36862351469669,0.731707317073171
2008,"Jamie Baker",0.842105263157895,0.842105263157895,0.842105263157895
2008,"Janko Tipsarevic",1.2,0.993650793650794,0.666666666666667
2008,"Jarkko Nieminen",1.25,1.05906565656566,0.755555555555556
2008,"Jesse Levine",1.57142857142857,1.18571428571429,0.8
2008,"Jiri Vanek",0.6,0.6,0.6
2008,"Jo-Wilfried Tsonga",1.84,1.4366596973622,0.805555555555556
2008,"John Isner",0.595238095238095,0.595238095238095,0.595238095238095
2008,"Jose Acasuso",0.918918918918919,0.918918918918919,0.918918918918919
2008,"Joseph Sirianni",0.897435897435897,0.897435897435897,0.897435897435897
2008,"Juan Carlos Ferrero",1.68965517241379,1.35679568050076,0.804347826086957
2008,"Juan Ignacio Chela",0.851063829787234,0.851063829787234,0.851063829787234
2008,"Juan Martin Del Potro",1.57142857142857,1.1734693877551,0.775510204081633
2008,"Juan Monaco",1.28947368421053,1.0577657378741,0.825
2008,"Juan-Pablo Brzezicki",0.952380952380952,0.952380952380952,0.952380952380952
2008,"Jurgen Melzer",1.66666666666667,1.18217054263566,0.697674418604651
2008,"Kevin Anderson",0.880952380952381,0.880952380952381,0.880952380952381
2008,"Konstantinos Economidis",0.595238095238095,0.595238095238095,0.595238095238095
2008,"Kristof Vliegen",1.96,1.35837837837838,0.756756756756757
2008,"Lleyton Hewitt",2.58333333333333,1.45019068233354,0.775510204081633
2008,"Luis Horna",0.84375,0.84375,0.84375
2008,"Lukas Dlouhy",0.681818181818182,0.681818181818182,0.681818181818182
2008,"Lukas Lacko",0.789473684210526,0.789473684210526,0.789473684210526
2008,"Marat Safin",1.53333333333333,1.2140350877193,0.894736842105263
2008,"Marc Gicquel",1.08108108108108,0.96248839105982,0.755102040816326
2008,"Marcel Granollers",0.568627450980392,0.568627450980392,0.568627450980392
2008,"Marcos Baghdatis",1.26470588235294,1.08680057388809,0.878048780487805
2008,"Mardy Fish",1.67741935483871,1.29661255183077,0.888888888888889
2008,"Mariano Zabaleta",0.75,0.75,0.75
2008,"Marin Cilic",1.51612903225806,1.26112321999419,0.675675675675676
2008,"Martin Slanar",0.680851063829787,0.680851063829787,0.680851063829787
2008,"Martin Vassallo Arguello",0.636363636363636,0.636363636363636,0.636363636363636
2008,"Mathieu Montcourt",0.666666666666667,0.666666666666667,0.666666666666667
2008,"Michael Berrer",1.28125,0.921875,0.5625
2008,"Michael Llodra",0.727272727272727,0.727272727272727,0.727272727272727
2008,"Michael Russell",1.18181818181818,0.850909090909091,0.52
2008,"Mikhail Youzhny",2.0952380952381,1.32857142857143,0.547619047619048
2008,"Mischa Zverev",0.930232558139535,0.930232558139535,0.930232558139535
2008,"Nick Lindahl",0.51063829787234,0.51063829787234,0.51063829787234
2008,"Nicolas Almagro",0.704545454545455,0.704545454545455,0.704545454545455
2008,"Nicolas Kiefer",0.608695652173913,0.608695652173913,0.608695652173913
2008,"Nicolas Mahut",1.08823529411765,0.916999002991027,0.745762711864407
2008,"Nicolas Massu",0.612244897959184,0.612244897959184,0.612244897959184
2008,"Nikolay Davydenko",1.375,1.18714168714169,0.708333333333333
2008,"Novak Djokovic",2.08333333333333,1.53433521568997,1.14705882352941
2008,"Olivier Patience",0.510204081632653,0.510204081632653,0.510204081632653
2008,"Olivier Rochus",0.5625,0.5625,0.5625
2008,"Oscar Hernandez",1.17142857142857,0.846130952380952,0.520833333333333
2008,"Paul Capdeville",1.27272727272727,1.01441241685144,0.75609756097561
2008,"Paul-Henri Mathieu",1.60714285714286,1.05326420890937,0.333333333333333
2008,"Peter Luczak",1.33333333333333,1.04166666666667,0.75
2008,"Philipp Kohlschreiber",1.70833333333333,1.30268657850737,1.02325581395349
2008,"Radek Stepanek",1,1,1
2008,"Rafael Nadal",3,1.59983043237739,0.543478260869565
2008,"Rainer Schuettler",1.19444444444444,0.903344671201814,0.612244897959184
2008,"Rajeev Ram",0.945945945945946,0.945945945945946,0.945945945945946
2008,"Richard Gasquet",2.68421052631579,1.66381200846945,0.736842105263158
2008,"Robert Kendrick",0.75,0.75,0.75
2008,"Robert Smeets",0.510204081632653,0.510204081632653,0.510204081632653
2008,"Robin Haase",1.3030303030303,1.04625199362041,0.789473684210526
2008,"Roger Federer",2.52173913043478,1.66080267558528,0.871794871794872
2008,"Roko Karanusic",0.85,0.85,0.85
2008,"Sam Querrey",1.77777777777778,1.14148148148148,0.48
2008,"Sam Warburg",1.05,0.836111111111111,0.622222222222222
2008,"Santiago Ventura",0.636363636363636,0.636363636363636,0.636363636363636
2008,"Sebastien Grosjean",1.39393939393939,1.19694620624853,0.930232558139535
2008,"Sergio Roitman",0.928571428571429,0.928571428571429,0.928571428571429
2008,"Simone Bolelli",1.05714285714286,0.802156334231806,0.547169811320755
2008,"Stanislas Wawrinka",0.925,0.925,0.925
2008,"Stefan Koubek",1.05405405405405,1.04667298877825,1.03333333333333
2008,"Steve Darcis",0.387096774193548,0.387096774193548,0.387096774193548
2008,"Thierry Ascione",0.642857142857143,0.642857142857143,0.642857142857143
2008,"Thomas Johansson",0.790697674418605,0.790697674418605,0.790697674418605
2008,"Tomas Berdych",1.92,1.33455360052134,0.722222222222222
2008,"Tommy Robredo",1.075,0.835576923076923,0.596153846153846
2008,"Victor Hanescu",0.622222222222222,0.622222222222222,0.622222222222222
2008,"Viktor Troicki",0.707317073170732,0.707317073170732,0.707317073170732
2008,"Vince Spadea",1,0.857091237579042,0.644444444444444
2008,"Wayne Odesnik",0.8,0.8,0.8
2008,"Werner Eschauer",0.673913043478261,0.673913043478261,0.673913043478261
2008,"Xavier Malisse",0.833333333333333,0.833333333333333,0.833333333333333
2008,"Yen-Hsun Lu",0.951219512195122,0.951219512195122,0.951219512195122
2009,"Adrian Mannarino",0.482758620689655,0.482758620689655,0.482758620689655
2009,"Agustin Calleri",0.833333333333333,0.833333333333333,0.833333333333333
2009,"Albert Montanes",0.702702702702703,0.702702702702703,0.702702702702703
2009,"Alberto Martin",0.75609756097561,0.75609756097561,0.75609756097561
2009,"Amer Delic",0.967741935483871,0.904890227470873,0.837837837837838
2009,"Andrea Stoppini",0.686274509803922,0.686274509803922,0.686274509803922
2009,"Andreas Beck",1.7741935483871,1.35051140833989,0.926829268292683
2009,"Andreas Seppi",0.804878048780488,0.804878048780488,0.804878048780488
2009,"Andrei Pavel",0.351851851851852,0.351851851851852,0.351851851851852
2009,"Andrey Golubev",0.864864864864865,0.864864864864865,0.864864864864865
2009,"Andy Murray",2.84210526315789,1.75446570972887,1
2009,"Andy Roddick",2.11111111111111,1.62043956043956,0.722222222222222
2009,"Arnaud Clement",1.02325581395349,0.67234219269103,0.321428571428571
2009,"Bernard Tomic",0.972222222222222,0.800064599483204,0.627906976744186
2009,"Bjorn Phau",0.880952380952381,0.880952380952381,0.880952380952381
2009,"Bjorn Rehnquist",0.473684210526316,0.473684210526316,0.473684210526316
2009,"Bobby Reynolds",0.326086956521739,0.326086956521739,0.326086956521739
2009,"Brian Dabul",1.92307692307692,1.20192307692308,0.480769230769231
2009,"Brydan Klein",1.13513513513514,0.870199146514936,0.605263157894737
2009,"Carlos Moya",0.58695652173913,0.58695652173913,0.58695652173913
2009,"Carsten Ball",0.641509433962264,0.641509433962264,0.641509433962264
2009,"Chris Guccione",1.60714285714286,1.14567669172932,0.684210526315789
2009,"Christophe Rochus",0.259259259259259,0.259259259259259,0.259259259259259
2009,"Colin Ebelthite",0.563636363636364,0.563636363636364,0.563636363636364
2009,"Daniel Gimeno-Traver",0.621621621621622,0.621621621621622,0.621621621621622
2009,"David Ferrer",3.23529411764706,1.8108875128999,0.947368421052632
2009,"David Nalbandian",1.17948717948718,1.02876797998749,0.878048780487805
2009,"Denis Gremelmayr",0.8,0.8,0.8
2009,"Denis Istomin",1.54545454545455,1.08794466403162,0.630434782608696
2009,"Diego Junqueira",0.725,0.725,0.725
2009,"Dieter Kindlmann",0.8,0.8,0.8
2009,"Dmitry Tursunov",1,1,1
2009,"Dominik Hrbaty",1.16129032258065,0.735190615835777,0.309090909090909
2009,"Dudi Sela",1.375,1.124222999223,0.818181818181818
2009,"Eduardo Schwank",0.717391304347826,0.717391304347826,0.717391304347826
2009,"Ernests Gulbis",1.42307692307692,1.16025641025641,0.897435897435897
2009,"Evgeny Korolev",1.7037037037037,1.13616557734205,0.568627450980392
2009,"Fabio Fognini",1.15625,0.878125,0.6
2009,"Fabrice Santoro",1.25,0.93739837398374,0.51219512195122
2009,"Fernando Gonzalez",1.57692307692308,1.09589473026973,0.5625
2009,"Fernando Verdasco",3.11111111111111,1.6773335596865,0.911764705882353
2009,"Flavio Cipolla",1,0.772727272727273,0.545454545454545
2009,"Florent Serra",0.95,0.95,0.95
2009,"Florian Mayer",2,1.33673469387755,0.673469387755102
2009,"Frank Dancevic",0.711111111111111,0.711111111111111,0.711111111111111
2009,"Gael Monfils",1.37837837837838,1.15201756378227,0.857142857142857
2009,"Gilles Muller",1.59259259259259,1.0837962962963,0.575
2009,"Gilles Simon",1.46153846153846,1.1744289044289,0.727272727272727
2009,"Guillermo Canas",1.25,0.942073170731707,0.634146341463415
2009,"Guillermo Garcia-Lopez",1.2,0.873809523809524,0.547619047619048
2009,"Igor Andreev",1.28125,1.0078142303433,0.627906976744186
2009,"Igor Kunitsyn",0.902439024390244,0.902439024390244,0.902439024390244
2009,"Ivan Ljubicic",1.10810810810811,0.985088536812675,0.862068965517241
2009,"Ivan Navarro",0.725,0.725,0.725
2009,"Ivo Karlovic",1.60869565217391,1.18313570487484,0.757575757575758
2009,"Ivo Minar",0.909090909090909,0.909090909090909,0.909090909090909
2009,"James Blake",1.74074074074074,1.38759853603604,0.810810810810811
2009,"Jan Hernych",1,1,1
2009,"Janko Tipsarevic",1.19444444444444,0.994949494949495,0.795454545454545
2009,"Jarkko Nieminen",0.619047619047619,0.619047619047619,0.619047619047619
2009,"Jeremy Chardy",1.81481481481481,1.20740740740741,0.6
2009,"Jo-Wilfried Tsonga",1.88888888888889,1.28422222222222,0.916666666666667
2009,"John Isner",0.861111111111111,0.861111111111111,0.861111111111111
2009,"Juan Carlos Ferrero",0.8,0.8,0.8
2009,"Juan Martin Del Potro",1.73913043478261,1.23521860149502,0.288135593220339
2009,"Juan Monaco",0.529411764705882,0.529411764705882,0.529411764705882
2009,"Julien Benneteau",0.840909090909091,0.840909090909091,0.840909090909091
2009,"Jurgen Melzer",1.79310344827586,1.16888873377077,0.634615384615385
2009,"Kei Nishikori",0.557692307692308,0.557692307692308,0.557692307692308
2009,"Kevin Anderson",0.761904761904762,0.761904761904762,0.761904761904762
2009,"Kristof Vliegen",0.962962962962963,0.962962962962963,0.962962962962963
2009,"Lamine Ouahab",0.5,0.5,0.5
2009,"Lleyton Hewitt",0.785714285714286,0.785714285714286,0.785714285714286
2009,"Marat Safin",1.82608695652174,1.27359397224465,0.615384615384615
2009,"Marc Gicquel",0.847826086956522,0.847826086956522,0.847826086956522
2009,"Marcel Granollers",1.19444444444444,0.909722222222222,0.625
2009,"Marcos Baghdatis",1.31428571428571,1.11600030481609,0.75
2009,"Marcos Daniel",0.551020408163265,0.551020408163265,0.551020408163265
2009,"Mardy Fish",1.53571428571429,1.22007340485601,0.760869565217391
2009,"Marin Cilic",1.3125,1.13706883394383,0.923076923076923
2009,"Mario Ancic",1.39285714285714,1.19,0.857142857142857
2009,"Martin Vassallo Arguello",0.725490196078431,0.725490196078431,0.725490196078431
2009,"Michael Berrer",1.55882352941176,1.19404591104735,0.829268292682927
2009,"Michael Llodra",0.659090909090909,0.659090909090909,0.659090909090909
2009,"Mikhail Youzhny",0.611111111111111,0.611111111111111,0.611111111111111
2009,"Mischa Zverev",0.63265306122449,0.63265306122449,0.63265306122449
2009,"Nicolas Almagro",1.66666666666667,1.22704004817826,0.829268292682927
2009,"Nicolas Devilder",0.622222222222222,0.622222222222222,0.622222222222222
2009,"Nicolas Lapentti",0.815789473684211,0.815789473684211,0.815789473684211
2009,"Nicolas Massu",0.84375,0.84375,0.84375
2009,"Novak Djokovic",1.66666666666667,1.24641731861537,0.581395348837209
2009,"Oscar Hernandez",0.837209302325581,0.837209302325581,0.837209302325581
2009,"Pablo Andujar",0.740740740740741,0.740740740740741,0.740740740740741
2009,"Paul-Henri Mathieu",1.61538461538462,1.35769230769231,1.1
2009,"Peter Polansky",0.780487804878049,0.780487804878049,0.780487804878049
2009,"Philipp Kohlschreiber",0.96969696969697,0.961038961038961,0.952380952380952
2009,"Philipp Petzschner",0.52,0.52,0.52
2009,"Potito Starace",1.02857142857143,1.02857142857143,1.02857142857143
2009,"Radek Stepanek",1.2258064516129,0.98798228969007,0.532258064516129
2009,"Rafael Nadal",3.85714285714286,1.88017885042681,0.975609756097561
2009,"Rainer Schuettler",0.847826086956522,0.847826086956522,0.847826086956522
2009,"Richard Gasquet",1.58620689655172,1.3316430020284,1.02941176470588
2009,"Robby Ginepri",0.6,0.6,0.6
2009,"Robert Kendrick",0.625,0.625,0.625
2009,"Robin Soderling",1.6,1.21304347826087,0.826086956521739
2009,"Roger Federer",3.47058823529412,1.65147180086328,1.025
2009,"Roko Karanusic",1.05263157894737,0.859649122807018,0.666666666666667
2009,"Sam Querrey",1.03125,1.03125,1.03125
2009,"Samuel Groth",0.651162790697674,0.651162790697674,0.651162790697674
2009,"Sebastien de Chaunac",1.1025641025641,0.838516093835243,0.574468085106383
2009,"Sergiy Stakhovsky",0.977272727272727,0.977272727272727,0.977272727272727
2009,"Simone Bolelli",1.03846153846154,0.885897435897436,0.733333333333333
2009,"Stanislas Wawrinka",1.65217391304348,1.18870913380519,0.813953488372093
2009,"Stefan Koubek",1.63636363636364,1.24675324675325,0.857142857142857
2009,"Steve Darcis",0.906976744186046,0.906976744186046,0.906976744186046
2009,"Taylor Dent",1.03333333333333,1.03333333333333,1.03333333333333
2009,"Teimuraz Gabashvili",0.837209302325581,0.837209302325581,0.837209302325581
2009,"Thomaz Bellucci",0.970588235294118,0.970588235294118,0.970588235294118
2009,"Tomas Berdych",2.08,1.48098901098901,0.948717948717949
2009,"Tommy Haas",1.83333333333333,1.20500927643785,0.387755102040816
2009,"Tommy Robredo",3.06666666666667,2.0570580907422,0.634146341463415
2009,"Victor Hanescu",1,0.863636363636364,0.727272727272727
2009,"Viktor Troicki",1.32258064516129,0.836728919071873,0.350877192982456
2009,"Vince Spadea",0.647058823529412,0.647058823529412,0.647058823529412
2009,"Wayne Odesnik",0.717948717948718,0.717948717948718,0.717948717948718
2009,"Xavier Malisse",1.51724137931034,1.06349873843566,0.609756097560976
2009,"Yen-Hsun Lu",1.13888888888889,0.921781921781922,0.596153846153846
2010,"Albert Montanes",1.55555555555556,1.10789737105527,0.578947368421053
2010,"Alejandro Falla",1.44444444444444,1.14021164021164,0.642857142857143
2010,"Andreas Seppi",1.1,1.1,1.1
2010,"Andrey Golubev",1.15384615384615,0.955301455301455,0.756756756756757
2010,"Andy Murray",1.90909090909091,1.45136913703295,0.864864864864865
2010,"Andy Roddick",1.73913043478261,1.42646820733777,1.02702702702703
2010,"Antonio Veic",1.07692307692308,0.927350427350427,0.777777777777778
2010,"Arnaud Clement",0.675,0.675,0.675
2010,"Benjamin Becker",1.08823529411765,0.950367647058823,0.8125
2010,"Bernard Tomic",1.39393939393939,1.09940872135994,0.804878048780488
2010,"Blaz Kavcic",0.729166666666667,0.729166666666667,0.729166666666667
2010,"Carlos Moya",0.804878048780488,0.804878048780488,0.804878048780488
2010,"Carsten Ball",0.783783783783784,0.783783783783784,0.783783783783784
2010,"Christophe Rochus",0.926829268292683,0.926829268292683,0.926829268292683
2010,"Daniel Brands",0.795454545454545,0.795454545454545,0.795454545454545
2010,"Daniel Gimeno-Traver",0.666666666666667,0.666666666666667,0.666666666666667
2010,"Daniel Koellerer",0.928571428571429,0.928571428571429,0.928571428571429
2010,"David Ferrer",3.18181818181818,2.00554323725055,0.829268292682927
2010,"David Guez",0.948717948717949,0.948717948717949,0.948717948717949
2010,"Denis Istomin",1.95833333333333,1.28927272240946,0.522388059701492
2010,"Dieter Kindlmann",0.596491228070175,0.596491228070175,0.596491228070175
2010,"Donald Young",1.07894736842105,0.909038901601831,0.739130434782609
2010,"Dudi Sela",0.923076923076923,0.923076923076923,0.923076923076923
2010,"Ernests Gulbis",0.787234042553192,0.787234042553192,0.787234042553192
2010,"Evgeny Korolev",1.25714285714286,1.17754805496741,1.03225806451613
